date,open,high,low,close,volume,average,barCount
2025-02-03 10:43:00-05:00,117.41,117.5,117.08,117.12,1002905.0,117.361,3979
2025-02-03 10:44:00-05:00,117.12,117.64,117.08,117.6,1176024.0,117.425,4431
2025-02-03 10:45:00-05:00,117.59,117.6,117.23,117.28,1070861.0,117.415,4276
2025-02-03 10:46:00-05:00,117.28,117.68,117.13,117.62,881193.0,117.409,3370
2025-02-03 10:47:00-05:00,117.62,117.73,117.22,117.38,881460.0,117.499,3362
2025-02-03 10:48:00-05:00,117.38,117.67,117.12,117.23,839295.0,117.375,3229
2025-02-03 10:49:00-05:00,117.23,117.27,116.76,117.09,1122467.0,117.002,4447
2025-02-03 10:50:00-05:00,117.09,117.43,116.99,117.3,880987.0,117.221,3624
2025-02-03 10:51:00-05:00,117.31,117.48,117.04,117.27,674238.0,117.29,2772
2025-02-03 10:52:00-05:00,117.26,117.46,117.1,117.38,560991.0,117.287,2358
2025-02-03 10:53:00-05:00,117.39,117.56,117.32,117.42,532419.0,117.452,2190
2025-02-03 10:54:00-05:00,117.42,117.44,116.99,117.09,693974.0,117.105,2870
2025-02-03 10:55:00-05:00,117.08,117.33,116.7,117.3,722275.0,117.055,3069
2025-02-03 10:56:00-05:00,117.3,117.69,117.14,117.57,715924.0,117.42,2497
2025-02-03 10:57:00-05:00,117.58,117.9,117.57,117.67,972569.0,117.762,3159
2025-02-03 10:58:00-05:00,117.67,117.99,117.62,117.95,936660.0,117.884,2941
2025-02-03 10:59:00-05:00,117.96,117.99,117.81,117.85,656980.0,117.91,2435
2025-02-03 11:00:00-05:00,117.85,117.98,117.52,117.89,851323.0,117.737,3153
2025-02-03 11:01:00-05:00,117.9,117.97,117.7,117.88,547181.0,117.847,2103
2025-02-03 11:02:00-05:00,117.9,117.94,117.57,117.63,600072.0,117.74,2490
2025-02-03 11:03:00-05:00,117.61,117.7,117.22,117.27,885620.0,117.41,3792
2025-02-03 11:04:00-05:00,117.26,117.46,117.18,117.34,545448.0,117.327,2321
2025-02-03 11:05:00-05:00,117.34,117.45,116.76,116.84,948998.0,117.027,3764
2025-02-03 11:06:00-05:00,116.84,117.48,116.82,117.44,706316.0,117.108,2678
2025-02-03 11:07:00-05:00,117.44,117.45,117.14,117.34,437656.0,117.258,1731
2025-02-03 11:08:00-05:00,117.31,117.72,117.19,117.55,650455.0,117.479,2408
2025-02-03 11:09:00-05:00,117.53,117.84,117.52,117.67,429984.0,117.688,1784
2025-02-03 11:10:00-05:00,117.68,117.95,117.57,117.78,654984.0,117.784,2687
2025-02-03 11:11:00-05:00,117.78,117.81,117.53,117.75,385992.0,117.709,1497
2025-02-03 11:12:00-05:00,117.75,117.88,117.7,117.72,412641.0,117.789,1555
2025-02-03 11:13:00-05:00,117.71,117.82,117.53,117.65,528630.0,117.654,1866
2025-02-03 11:14:00-05:00,117.64,117.69,117.52,117.62,357267.0,117.631,1366
2025-02-03 11:15:00-05:00,117.63,117.87,117.61,117.79,518735.0,117.775,1746
2025-02-03 11:16:00-05:00,117.79,117.79,117.34,117.51,573350.0,117.515,2141
2025-02-03 11:17:00-05:00,117.5,117.6,117.36,117.37,510566.0,117.464,1889
2025-02-03 11:18:00-05:00,117.36,117.73,117.31,117.55,528933.0,117.589,1851
2025-02-03 11:19:00-05:00,117.55,117.67,117.25,117.42,507480.0,117.421,2058
2025-02-03 11:20:00-05:00,117.42,117.55,117.3,117.36,339398.0,117.441,1341
2025-02-03 11:21:00-05:00,117.37,117.38,117.12,117.26,528597.0,117.247,2020
2025-02-03 11:22:00-05:00,117.26,117.46,117.14,117.29,438058.0,117.327,1921
2025-02-03 11:23:00-05:00,117.28,117.3,117.01,117.1,535895.0,117.101,2015
2025-02-03 11:24:00-05:00,117.11,117.24,116.83,116.9,675283.0,117.014,2845
2025-02-03 11:25:00-05:00,116.89,117.1,116.71,116.77,626298.0,116.893,2535
2025-02-03 11:26:00-05:00,116.77,116.8,116.51,116.59,779546.0,116.656,3169
2025-02-03 11:27:00-05:00,116.6,116.7,116.29,116.37,918839.0,116.491,3211
2025-02-03 11:28:00-05:00,116.38,116.63,116.34,116.51,478607.0,116.45,1877
2025-02-03 11:29:00-05:00,116.51,116.58,116.31,116.54,480693.0,116.45,1894
2025-02-03 11:30:00-05:00,116.54,116.62,116.4,116.62,437845.0,116.528,1614
2025-02-03 11:31:00-05:00,116.62,116.82,116.43,116.71,530657.0,116.627,1984
2025-02-03 11:32:00-05:00,116.71,117.16,116.71,116.98,670842.0,117.019,2585
2025-02-03 11:33:00-05:00,116.99,117.31,116.95,117.3,477804.0,117.174,1981
2025-02-03 11:34:00-05:00,117.31,117.4,117.15,117.21,429993.0,117.283,1494
2025-02-03 11:35:00-05:00,117.2,117.21,116.94,116.97,372543.0,117.083,1268
2025-02-03 11:36:00-05:00,116.96,117.21,116.95,117.01,450468.0,117.11,1589
2025-02-03 11:37:00-05:00,117.02,117.13,116.77,116.92,483858.0,116.948,1700
2025-02-03 11:38:00-05:00,116.92,116.99,116.69,116.81,343609.0,116.859,1174
2025-02-03 11:39:00-05:00,116.8,117.07,116.77,117.07,540974.0,116.971,1639
2025-02-03 11:40:00-05:00,117.07,117.19,117.03,117.08,340043.0,117.12,1260
2025-02-03 11:41:00-05:00,117.06,117.08,116.92,116.97,311495.0,116.996,1102
2025-02-03 11:42:00-05:00,116.97,117.13,116.93,116.98,298465.0,117.022,1239
2025-02-03 11:43:00-05:00,116.98,117.0,116.75,116.82,422170.0,116.855,1546
2025-02-03 11:44:00-05:00,116.82,117.0,116.73,116.9,367458.0,116.897,1414
2025-02-03 11:45:00-05:00,116.9,116.97,116.8,116.95,294647.0,116.895,1344
2025-02-03 11:46:00-05:00,116.96,117.06,116.9,116.99,539227.0,116.99,1746
2025-02-03 11:47:00-05:00,116.99,117.04,116.8,116.91,415849.0,116.968,1484
2025-02-03 11:48:00-05:00,116.91,117.33,116.9,117.15,561315.0,117.146,1803
2025-02-03 11:49:00-05:00,117.16,117.21,116.55,116.56,627128.0,116.793,2265
2025-02-03 11:50:00-05:00,116.56,116.86,116.52,116.79,459757.0,116.707,1711
2025-02-03 11:51:00-05:00,116.8,117.0,116.79,116.96,294903.0,116.926,1233
2025-02-03 11:52:00-05:00,116.96,117.12,116.9,117.12,402281.0,116.987,1440
2025-02-03 11:53:00-05:00,117.12,117.15,116.87,116.89,301240.0,117.018,1105
2025-02-03 11:54:00-05:00,116.89,116.92,116.78,116.84,266452.0,116.858,930
2025-02-03 11:55:00-05:00,116.82,116.86,116.67,116.73,307292.0,116.746,1252
2025-02-03 11:56:00-05:00,116.74,116.77,116.38,116.55,688360.0,116.516,2586
2025-02-03 11:57:00-05:00,116.54,116.55,116.11,116.21,774805.0,116.272,2804
2025-02-03 11:58:00-05:00,116.21,116.22,116.01,116.07,616289.0,116.073,2566
2025-02-03 11:59:00-05:00,116.07,116.15,115.92,115.95,835713.0,116.008,2850
2025-02-03 12:00:00-05:00,115.94,116.29,115.9,116.2,639318.0,116.074,2395
2025-02-03 12:01:00-05:00,116.21,116.24,115.93,116.2,449495.0,116.073,1666
2025-02-03 12:02:00-05:00,116.17,116.38,116.06,116.32,378081.0,116.198,1483
2025-02-03 12:03:00-05:00,116.32,116.35,116.24,116.33,316366.0,116.287,1452
2025-02-03 12:04:00-05:00,116.33,116.37,116.26,116.37,245906.0,116.303,1084
2025-02-03 12:05:00-05:00,116.38,116.54,116.25,116.43,471497.0,116.413,1704
2025-02-03 12:06:00-05:00,116.42,116.49,116.26,116.32,305018.0,116.364,1085
2025-02-03 12:07:00-05:00,116.32,116.32,116.08,116.18,337165.0,116.18,1402
2025-02-03 12:08:00-05:00,116.18,116.4,116.1,116.36,276996.0,116.294,1178
2025-02-03 12:09:00-05:00,116.35,116.67,116.3,116.62,450629.0,116.506,1597
2025-02-03 12:10:00-05:00,116.63,116.75,116.44,116.52,363457.0,116.55,1468
2025-02-03 12:11:00-05:00,116.52,116.59,116.4,116.42,217696.0,116.507,924
2025-02-03 12:12:00-05:00,116.43,116.7,116.37,116.65,242566.0,116.499,941
2025-02-03 12:13:00-05:00,116.65,116.78,116.62,116.66,319039.0,116.693,1139
2025-02-03 12:14:00-05:00,116.67,116.74,116.61,116.68,284448.0,116.667,1098
2025-02-03 12:15:00-05:00,116.68,116.71,116.52,116.59,259150.0,116.619,1009
2025-02-03 12:16:00-05:00,116.59,116.67,116.49,116.54,221990.0,116.587,861
2025-02-03 12:17:00-05:00,116.55,116.67,116.51,116.59,212255.0,116.584,730
2025-02-03 12:18:00-05:00,116.57,116.7,116.44,116.49,516250.0,116.577,2027
2025-02-03 12:19:00-05:00,116.5,116.5,116.33,116.47,311073.0,116.444,1380
2025-02-03 12:20:00-05:00,116.48,116.5,116.28,116.29,378872.0,116.416,1642
2025-02-03 12:21:00-05:00,116.28,116.39,116.13,116.31,365805.0,116.271,1259
2025-02-03 12:22:00-05:00,116.31,116.39,116.25,116.31,239627.0,116.322,933
2025-02-03 12:23:00-05:00,116.3,116.32,116.07,116.14,395490.0,116.171,1711
2025-02-03 12:24:00-05:00,116.14,116.47,116.11,116.46,413400.0,116.335,1496
2025-02-03 12:25:00-05:00,116.43,116.5,116.3,116.38,271970.0,116.396,986
2025-02-03 12:26:00-05:00,116.36,116.5,116.32,116.39,235175.0,116.427,912
2025-02-03 12:27:00-05:00,116.38,116.5,116.32,116.33,272634.0,116.413,1093
2025-02-03 12:28:00-05:00,116.32,116.43,116.02,116.16,457832.0,116.148,1561
2025-02-03 12:29:00-05:00,116.16,116.17,115.85,115.89,529788.0,115.994,1916
2025-02-03 12:30:00-05:00,115.88,115.97,115.81,115.97,390967.0,115.893,1470
2025-02-03 12:31:00-05:00,115.97,116.04,115.82,115.84,366774.0,115.9,1227
2025-02-03 12:32:00-05:00,115.84,115.94,115.74,115.91,490058.0,115.843,1875
2025-02-03 12:33:00-05:00,115.92,115.92,115.78,115.78,344274.0,115.861,1428
2025-02-03 12:34:00-05:00,115.8,115.81,115.72,115.78,347646.0,115.772,1407
2025-02-03 12:35:00-05:00,115.76,115.99,115.74,115.94,352126.0,115.881,1282
2025-02-03 12:36:00-05:00,115.93,116.12,115.86,116.0,459825.0,116.02,1655
2025-02-03 12:37:00-05:00,116.0,116.05,115.68,115.69,461966.0,115.829,1758
2025-02-03 12:38:00-05:00,115.7,115.8,115.63,115.77,383896.0,115.745,1490
2025-02-03 12:39:00-05:00,115.77,115.8,115.64,115.66,300662.0,115.73,1118
2025-02-03 12:40:00-05:00,115.67,115.79,115.56,115.72,597576.0,115.675,2279
2025-02-03 12:41:00-05:00,115.72,115.8,115.56,115.6,403943.0,115.709,1562
2025-02-03 12:42:00-05:00,115.61,115.79,115.51,115.58,466991.0,115.615,1813
2025-02-03 12:43:00-05:00,115.59,115.72,115.53,115.7,338296.0,115.647,1219
2025-02-03 12:44:00-05:00,115.7,115.79,115.64,115.67,379160.0,115.723,1412
2025-02-03 12:45:00-05:00,115.68,115.8,115.67,115.79,305695.0,115.774,1239
2025-02-03 12:46:00-05:00,115.79,115.8,115.57,115.69,304434.0,115.687,1311
2025-02-03 12:47:00-05:00,115.7,115.74,115.65,115.73,184219.0,115.699,763
2025-02-03 12:48:00-05:00,115.73,115.8,115.64,115.79,328024.0,115.765,1336
2025-02-03 12:49:00-05:00,115.8,116.11,115.7,115.96,542435.0,115.887,2152
2025-02-03 12:50:00-05:00,115.96,116.15,115.93,116.15,366350.0,116.024,1381
2025-02-03 12:51:00-05:00,116.15,116.24,116.02,116.15,500398.0,116.14,1612
2025-02-03 12:52:00-05:00,116.15,116.18,116.06,116.12,233696.0,116.122,897
2025-02-03 12:53:00-05:00,116.13,116.18,116.0,116.17,269627.0,116.092,992
2025-02-03 12:54:00-05:00,116.17,116.5,116.14,116.39,613911.0,116.347,2019
2025-02-03 12:55:00-05:00,116.4,116.44,115.6,115.97,833439.0,115.956,3688
2025-02-03 12:56:00-05:00,115.96,116.45,115.78,116.04,531620.0,116.15,2770
2025-02-03 12:57:00-05:00,116.06,116.18,115.89,116.05,326246.0,116.037,1332
2025-02-03 12:58:00-05:00,116.03,116.35,115.97,116.26,353888.0,116.17,1392
2025-02-03 12:59:00-05:00,116.23,116.43,116.11,116.3,320667.0,116.259,1290
2025-02-03 13:00:00-05:00,116.29,116.37,115.91,115.95,463098.0,116.138,1738
2025-02-03 13:01:00-05:00,115.93,116.3,115.85,115.99,359559.0,116.039,1453
2025-02-03 13:02:00-05:00,115.99,116.0,115.76,115.9,361018.0,115.876,1549
2025-02-03 13:03:00-05:00,115.88,116.0,115.75,115.97,305391.0,115.897,1323
2025-02-03 13:04:00-05:00,115.96,116.21,115.92,115.99,526478.0,116.067,2508
2025-02-03 13:05:00-05:00,115.98,116.14,115.91,116.07,354759.0,116.022,1483
2025-02-03 13:06:00-05:00,116.06,116.19,115.87,115.99,489800.0,116.008,1941
2025-02-03 13:07:00-05:00,115.98,116.0,115.72,115.96,369836.0,115.861,1395
2025-02-03 13:08:00-05:00,115.95,116.13,115.86,115.88,323914.0,115.983,1243
2025-02-03 13:09:00-05:00,115.88,115.89,115.58,115.74,423750.0,115.716,1539
2025-02-03 13:10:00-05:00,115.73,115.76,115.59,115.75,278191.0,115.66,1137
2025-02-03 13:11:00-05:00,115.75,115.89,115.66,115.81,338822.0,115.769,1310
2025-02-03 13:12:00-05:00,115.8,115.98,115.71,115.91,355826.0,115.854,1358
2025-02-03 13:13:00-05:00,115.9,116.0,115.83,115.98,344533.0,115.949,1406
2025-02-03 13:14:00-05:00,115.98,116.05,115.87,115.89,368729.0,115.963,1410
2025-02-03 13:15:00-05:00,115.89,116.03,115.85,115.98,412284.0,115.955,1317
2025-02-03 13:16:00-05:00,115.97,116.13,115.88,115.99,463996.0,115.993,1482
2025-02-03 13:17:00-05:00,115.98,116.01,115.74,115.92,434237.0,115.882,1359
2025-02-03 13:18:00-05:00,115.93,116.0,115.87,115.9,295033.0,115.955,941
2025-02-03 13:19:00-05:00,115.9,115.99,115.81,115.9,375752.0,115.904,1269
