date,open,high,low,close,volume,average,barCount
2025-01-07 10:54:00-05:00,395.29,397.0,395.26,396.91,291264.0,396.494,1004
2025-01-07 10:55:00-05:00,396.89,397.71,396.75,397.3,239448.0,397.274,1033
2025-01-07 10:56:00-05:00,397.4,397.79,396.19,396.4,186019.0,396.91,777
2025-01-07 10:57:00-05:00,396.4,397.4,396.26,397.37,102338.0,397.049,539
2025-01-07 10:58:00-05:00,397.38,398.28,397.16,398.23,166384.0,397.751,890
2025-01-07 10:59:00-05:00,398.28,399.0,398.24,398.6,298300.0,398.646,1123
2025-01-07 11:00:00-05:00,398.59,398.99,398.25,398.86,207839.0,398.664,928
2025-01-07 11:01:00-05:00,398.82,398.82,397.81,398.49,165505.0,398.327,867
2025-01-07 11:02:00-05:00,398.39,399.25,397.54,398.02,163751.0,398.374,850
2025-01-07 11:03:00-05:00,398.08,398.9,397.8,398.48,172895.0,398.225,750
2025-01-07 11:04:00-05:00,398.56,398.9,398.0,398.72,110829.0,398.472,484
2025-01-07 11:05:00-05:00,398.65,398.72,397.62,398.0,141096.0,398.043,571
2025-01-07 11:06:00-05:00,397.95,398.77,397.83,398.59,173139.0,398.455,644
2025-01-07 11:07:00-05:00,398.63,398.64,397.84,398.15,107775.0,398.174,544
2025-01-07 11:08:00-05:00,398.15,400.08,398.01,399.45,268107.0,399.342,931
2025-01-07 11:09:00-05:00,399.44,399.49,398.2,398.33,105194.0,398.927,445
2025-01-07 11:10:00-05:00,398.28,398.88,397.6,398.56,130296.0,398.223,660
2025-01-07 11:11:00-05:00,398.65,398.66,397.6,397.92,110164.0,398.03,453
2025-01-07 11:12:00-05:00,398.0,398.64,397.31,398.18,157497.0,397.984,801
2025-01-07 11:13:00-05:00,398.28,398.47,397.56,398.37,62049.0,398.125,349
2025-01-07 11:14:00-05:00,398.4,399.17,398.29,398.54,106744.0,398.708,514
2025-01-07 11:15:00-05:00,398.66,398.9,398.14,398.52,68054.0,398.53,389
2025-01-07 11:16:00-05:00,398.5,399.5,398.26,398.88,100714.0,399.031,604
2025-01-07 11:17:00-05:00,398.84,398.98,397.91,398.42,103918.0,398.197,598
2025-01-07 11:18:00-05:00,398.31,398.6,397.81,398.22,84078.0,398.16,434
2025-01-07 11:19:00-05:00,398.3,398.84,397.93,398.02,71023.0,398.425,373
2025-01-07 11:20:00-05:00,397.96,398.4,397.7,397.8,72398.0,397.97,351
2025-01-07 11:21:00-05:00,397.73,398.4,397.49,397.53,84144.0,397.798,419
2025-01-07 11:22:00-05:00,397.5,397.9,396.76,396.86,204797.0,397.305,891
2025-01-07 11:23:00-05:00,396.94,397.12,396.51,396.79,134935.0,396.788,701
2025-01-07 11:24:00-05:00,396.72,397.8,396.66,397.71,175183.0,397.277,736
2025-01-07 11:25:00-05:00,397.68,398.5,397.52,398.24,110093.0,398.111,530
2025-01-07 11:26:00-05:00,398.19,399.53,398.1,398.82,171626.0,398.988,589
2025-01-07 11:27:00-05:00,398.76,399.18,398.5,398.91,73654.0,398.861,365
2025-01-07 11:28:00-05:00,399.0,400.09,398.91,399.88,151927.0,399.64,656
2025-01-07 11:29:00-05:00,399.86,399.93,398.64,398.8,93824.0,399.181,446
2025-01-07 11:30:00-05:00,398.7,398.75,397.4,397.4,82816.0,398.189,449
2025-01-07 11:31:00-05:00,397.46,397.57,395.9,395.96,188320.0,396.582,994
2025-01-07 11:32:00-05:00,395.91,397.03,395.89,396.86,111229.0,396.545,580
2025-01-07 11:33:00-05:00,396.93,397.38,396.33,397.0,125691.0,396.917,480
2025-01-07 11:34:00-05:00,397.11,397.16,396.18,396.65,78978.0,396.666,361
2025-01-07 11:35:00-05:00,396.72,396.79,395.89,396.12,103118.0,396.303,404
2025-01-07 11:36:00-05:00,396.22,396.4,395.12,395.43,191962.0,395.631,770
2025-01-07 11:37:00-05:00,395.42,396.15,394.95,395.88,158607.0,395.424,641
2025-01-07 11:38:00-05:00,395.88,396.33,395.5,395.82,72978.0,396.016,370
2025-01-07 11:39:00-05:00,395.76,396.66,395.61,396.5,83269.0,396.277,409
2025-01-07 11:40:00-05:00,396.47,397.15,396.39,396.74,116210.0,396.854,477
2025-01-07 11:41:00-05:00,396.75,396.98,395.73,395.92,98923.0,396.311,433
2025-01-07 11:42:00-05:00,395.97,396.48,395.52,396.1,52856.0,395.964,248
2025-01-07 11:43:00-05:00,396.12,396.57,395.95,396.09,48933.0,396.222,266
2025-01-07 11:44:00-05:00,396.09,396.12,395.01,395.35,108901.0,395.352,413
2025-01-07 11:45:00-05:00,395.43,395.69,395.1,395.56,69013.0,395.352,367
2025-01-07 11:46:00-05:00,395.59,395.8,395.17,395.25,46251.0,395.46,277
2025-01-07 11:47:00-05:00,395.29,396.09,395.29,396.09,53800.0,395.7,257
2025-01-07 11:48:00-05:00,396.02,396.12,395.36,395.55,43015.0,395.688,230
2025-01-07 11:49:00-05:00,395.73,395.79,395.26,395.4,37986.0,395.528,188
2025-01-07 11:50:00-05:00,395.46,395.46,394.65,395.0,100583.0,395.037,481
2025-01-07 11:51:00-05:00,394.99,395.19,394.12,394.16,115400.0,394.552,558
2025-01-07 11:52:00-05:00,394.12,394.6,393.9,394.38,132703.0,394.233,568
2025-01-07 11:53:00-05:00,394.34,394.4,393.5,393.87,85259.0,393.887,414
2025-01-07 11:54:00-05:00,393.89,393.94,393.2,393.38,80548.0,393.566,390
2025-01-07 11:55:00-05:00,393.33,393.69,393.08,393.12,111064.0,393.417,427
2025-01-07 11:56:00-05:00,393.07,393.49,392.83,392.87,116874.0,393.082,560
2025-01-07 11:57:00-05:00,392.88,393.3,392.8,392.9,88383.0,392.985,415
2025-01-07 11:58:00-05:00,392.96,393.38,392.73,393.15,92943.0,392.923,411
2025-01-07 11:59:00-05:00,393.15,393.34,392.9,393.06,78501.0,393.118,312
